"ID","MDS1","MDS2","X","size_class","Season","Slough","Habitat"
"LG637",0.611278306596358,-0.0933272831785273,1020,"L.goo1","Wet","SRS","Pond"
"LG639",0.307628697136429,0.0610251144079785,1021,"L.goo1","Wet","SRS","Pond"
"LG646",0.72856086741214,0.00478566552425854,1022,"L.goo2","Wet","SRS","Pond"
"LG647",0.924083049276752,0.0799018939898081,1023,"L.goo2","Wet","SRS","Pond"
"LG649",0.292118543240256,0.0768035438307386,1024,"L.goo2","Wet","SRS","Pond"
"LG688",0.696631375462536,0.1974641617077,1025,"L.goo1","Wet","SRS","Pond"
"LG689",0.253669359762631,0.111312095133723,1026,"L.goo1","Wet","SRS","Pond"
"LG690",0.230384186099493,0.0902119731130523,1027,"L.goo1","Wet","SRS","Pond"
"LG694",-0.0290873421400105,0.315403411173889,1028,"L.goo1","Wet","SRS","Pond"
"LG695",0.645891996763862,0.223943110172156,1029,"L.goo1","Wet","SRS","Pond"
"LG696",0.231053657935671,0.0653944959003222,1030,"L.goo1","Wet","SRS","Marsh"
"LG697",-0.24552325213553,-1.356697467329,1031,"L.goo2","Wet","SRS","Pond"
"LG700",-0.0290873421400105,0.315403411173889,1032,"L.goo1","Wet","SRS","Pond"
"LG701",0.255552927721315,0.0975247874007142,1033,"L.goo1","Wet","SRS","Pond"
"LG703",0.249006447540667,0.0850229808052106,1034,"L.goo1","Wet","SRS","Pond"
"LG704",0.385960214885818,0.0848181923311789,1035,"L.goo2","Wet","SRS","Marsh"
"LG706",0.407281977051731,0.200019093804488,1036,"L.goo1","Wet","SRS","Marsh"
"LG707",-0.37717899123072,-0.106473020756593,1037,"L.goo1","Wet","SRS","Marsh"
"LG708",0.509593284388277,0.298102872790929,1038,"L.goo1","Wet","SRS","Marsh"
"LG711",0.309073104242374,0.214018339070737,1040,"L.goo1","Wet","SRS","Marsh"
"LG712",-0.0290873421400105,0.315403411173889,1041,"L.goo1","Wet","SRS","Marsh"
"LG713",0.242114187239135,0.0784964712663357,1042,"L.goo1","Wet","SRS","Marsh"
"LG715",0.35401459036651,0.176176546633892,1044,"L.goo1","Wet","SRS","Marsh"
"LG718",-0.693866204721582,-0.0160843238264534,1046,"L.goo2","Wet","SRS","Marsh"
"LG722",0.171678121845156,0.112809629038427,1047,"L.goo2","Wet","SRS","Marsh"
"LG723",-0.423441320040368,-0.106290172522341,1048,"L.goo2","Wet","SRS","NP"
"LG726",0.430606527095962,0.180763406444556,1049,"L.goo1","Wet","SRS","Marsh"
"LG727",0.60174580983617,-0.0632791860594147,1050,"L.goo1","Wet","SRS","Marsh"
"LG728",0.34317624058277,0.259956080212131,1051,"L.goo1","Wet","SRS","Marsh"
"LG731",0.224026753783102,0.0694504822352388,1052,"L.goo2","Wet","SRS","Marsh"
"LG733",0.339918202772089,0.0526377457422344,1053,"L.goo1","Wet","SRS","Marsh"
"LG738",-0.470735580376489,0.106682511347376,1054,"L.goo2","Wet","SRS","Marsh"
"LG739",-0.452068740982243,0.00138951006348486,1055,"L.goo2","Wet","SRS","Marsh"
"LG740",0.503131884585015,0.0171014047098836,1056,"L.goo2","Wet","SRS","Marsh"
"LG741",0.27795846399416,0.0779862042626163,1057,"L.goo2","Wet","SRS","Marsh"
"LG743",0.0465619349335108,0.0228130777905902,1058,"L.goo2","Wet","SRS","Marsh"
"LG745",0.355618123995075,0.06207410120041,1059,"L.goo2","Wet","SRS","Marsh"
"LG746",0.395743887028013,0.0508106509935993,1060,"L.goo2","Wet","SRS","Pond"
"LG749",0.256254304282227,0.0418753877929132,1061,"L.goo2","Wet","SRS","Pond"
"LG750",0.385056715744438,0.0890964595306877,1062,"L.goo1","Wet","SRS","Pond"
"LG752",0.262462664566332,0.114935542899646,1063,"L.goo1","Wet","SRS","Pond"
"LG754",0.236103483467567,0.0621284014290449,1064,"L.goo1","Wet","SRS","Pond"
"LG757",0.262135134191462,0.068872656509369,1065,"L.goo1","Wet","SRS","Pond"
"LG758",0.241511066490219,0.0843731018974359,1066,"L.goo1","Wet","SRS","Pond"
"LG759",0.249006447540667,0.0850229808052106,1067,"L.goo1","Wet","SRS","Pond"
"LG763",0.349849139234139,0.0579832541765126,1068,"L.goo2","Wet","SRS","Pond"
"LG766",-0.221814318711694,0.213579568023214,1069,"L.goo2","Wet","SRS","Pond"
"LG769",0.243755277304813,0.0348963656014098,1070,"L.goo2","Dry","SRS","Pond"
"LG770",0.333775115510964,-0.0465606262820015,1071,"L.goo2","Dry","SRS","Pond"
"LG771",0.357288005889577,0.0666368183693336,1072,"L.goo1","Dry","SRS","Pond"
"LG772",0.411603317045289,0.446448764280355,1073,"L.goo2","Dry","SRS","Pond"
"LG773",0.292649184983714,0.122340172597662,1074,"L.goo2","Dry","SRS","Pond"
"LG774",0.411846949399688,0.453581991456927,1075,"L.goo2","Dry","SRS","Pond"
"LG775",0.492323710753025,0.553824290706459,1076,"L.goo2","Dry","SRS","Pond"
"LG776",0.342050991244395,0.488194499338648,1077,"L.goo2","Dry","SRS","Pond"
"LG777",0.356585477738051,0.487518526978355,1078,"L.goo1","Dry","SRS","Pond"
"LG778",0.924777525529245,0.329086956543237,1079,"L.goo2","Dry","SRS","Pond"
"LG779",0.276466753064654,0.0931963219471021,1080,"L.goo2","Dry","SRS","Pond"
"LG780",0.260348195576253,0.0438964461774443,1081,"L.goo2","Dry","SRS","Pond"
"LG781",0.238453891008887,0.0831054193756711,1082,"L.goo2","Dry","SRS","Pond"
"LG782",0.365009231251503,0.469760834502628,1083,"L.goo2","Dry","SRS","Pond"
"LG783",0.242114187239135,0.0784964712663357,1084,"L.goo1","Dry","SRS","Pond"
"LG784",0.237325040366405,0.077874676127218,1085,"L.goo1","Dry","SRS","Pond"
"LG785",0.290111116731558,0.122908811454805,1086,"L.goo1","Dry","SRS","Pond"
"LG786",0.392171822991299,0.455837116667406,1087,"L.goo2","Dry","SRS","Pond"
"LG787",0.512539699427727,0.173860101086716,1088,"L.goo1","Dry","SRS","Pond"
"LG788",0.454098467652516,0.445841199679242,1089,"L.goo1","Dry","SRS","Pond"
"LG789",0.436793106791781,0.352097481472335,1090,"L.goo1","Dry","SRS","Pond"
"LG790",0.261064694783043,0.0343273621494575,1091,"L.goo2","Dry","SRS","Marsh"
"LG791",0.422511917674471,0.0377552272708393,1092,"L.goo1","Dry","SRS","Marsh"
"LG792",0.423646231367194,-0.0957958448390196,1093,"L.goo2","Dry","SRS","Marsh"
"LG793",0.26465330582966,0.0589463910603066,1094,"L.goo2","Dry","SRS","Marsh"
"LG794",0.355964425759748,0.0657073301791021,1095,"L.goo2","Dry","SRS","Marsh"
"LG795",0.330183552851893,0.045642188996554,1096,"L.goo2","Dry","SRS","Marsh"
"LG796",0.282616162266577,0.368401133172601,1097,"L.goo2","Dry","SRS","Marsh"
"LG797",0.256254304282227,0.0418753877929132,1098,"L.goo2","Dry","SRS","Marsh"
"LG798",0.10723127314053,-1.07156693581556,1099,"L.goo2","Dry","SRS","Marsh"
"LG799",0.373168130035911,0.0864702174894351,1100,"L.goo1","Dry","SRS","Marsh"
"LG800",0.368270033718257,0.0607230732458162,1101,"L.goo1","Dry","SRS","Marsh"
"LG826",0.215179822334293,0.0652554002958289,1102,"L.goo1","Dry","SRS","Pond"
"LG827",0.230751494849388,0.100545083378103,1103,"L.goo1","Dry","SRS","Pond"
"LG828",-0.0417953716331273,0.60991249547385,1104,"L.goo1","Dry","SRS","Pond"
"LG829",0.24247749115643,0.0868223346542078,1105,"L.goo2","Dry","SRS","Pond"
"LG830",-0.586592002330782,0.585383437323921,1106,"L.goo2","Dry","SRS","Pond"
"LG832",0.24672083400517,0.0660527213017844,1108,"L.goo2","Dry","SRS","Pond"
"LG833",0.235022829548402,0.0591743318794919,1109,"L.goo2","Dry","SRS","Pond"
"LG835",0.239038965472262,0.166464877230349,1111,"L.goo2","Dry","SRS","Pond"
"LG836",0.259096301928199,0.103669557221163,1112,"L.goo2","Dry","SRS","Pond"
"LG837",0.215179822334293,0.0652554002958289,1113,"L.goo2","Dry","SRS","Pond"
"LG839",0.292111983372289,0.0519443900622496,1115,"L.goo2","Dry","SRS","Pond"
"LG840",0.308396995676543,0.0618284952402807,1116,"L.goo1","Dry","SRS","Pond"
"LG841",-0.267642915132521,0.385768841461538,1117,"L.goo1","Dry","SRS","Pond"
"LG842",0.250498722158494,0.066503821791322,1118,"L.goo1","Dry","SRS","Pond"
"LG843",-0.267642915132521,0.385768841461538,1119,"L.goo2","Dry","SRS","Pond"
"LG844",0.215179822334293,0.065255400295829,1120,"L.goo1","Dry","SRS","Pond"
"LG845",0.215179822334293,0.0652554002958288,1121,"L.goo1","Dry","SRS","Pond"
"LG846",0.236372903279133,0.0546374905472385,1122,"L.goo2","Dry","SRS","Marsh"
"LG847",0.232881140756911,0.050436759478767,1123,"L.goo2","Dry","SRS","Marsh"
"LG848",0.252638833289302,0.0526941620850158,1124,"L.goo2","Dry","SRS","Marsh"
"LG849",0.235286356529794,0.0527334604046181,1125,"L.goo2","Dry","SRS","Marsh"
"LG850",0.248309508900668,0.0353635840085422,1126,"L.goo2","Dry","SRS","Marsh"
"LG851",0.235283640239574,0.0495857588265516,1127,"L.goo2","Dry","SRS","Marsh"
"LG852",0.236476978375313,0.0463895748510366,1128,"L.goo1","Dry","SRS","Marsh"
"LG853",0.235745879555076,0.0492835696372263,1129,"L.goo1","Dry","SRS","Marsh"
"LG854",0.243784600474662,0.0432297170830919,1130,"L.goo1","Dry","SRS","Marsh"
"LG855",0.259206959090867,0.0493344543582333,1131,"L.goo1","Dry","SRS","Marsh"
"LG856",0.259421303616977,0.0382037201585485,1132,"L.goo2","Dry","SRS","Marsh"
"LG857",0.238555380504478,0.0443912806637611,1133,"L.goo1","Dry","SRS","Marsh"
"LG858",0.232753701259823,0.0505033124495789,1134,"L.goo2","Dry","SRS","Marsh"
"LG859",0.240708391276007,0.0541903567958918,1135,"L.goo2","Dry","SRS","Marsh"
"LG860",0.378630737939673,-0.052416704487578,1136,"L.goo2","Dry","SRS","Marsh"
"LG861",0.311374117017046,0.0443913815850812,1137,"L.goo2","Dry","SRS","Marsh"
"LG862",0.289365596116036,0.0378649356918248,1138,"L.goo2","Dry","SRS","Marsh"
"LG863",0.247686588090865,0.0533624200145325,1139,"L.goo2","Dry","SRS","Marsh"
"LG864",0.285518609384119,0.0450511953214033,1140,"L.goo2","Dry","SRS","Marsh"
"LG865",0.376966960321298,0.0469384017495714,1141,"L.goo2","Dry","SRS","Marsh"
"LG872",0.241797637114901,0.0846622663666211,1142,"L.goo1","Dry","SRS","Marsh"
"LG873",0.2366752908714,0.0846532502595269,1143,"L.goo1","Dry","SRS","Marsh"
"LG874",0.237445005190322,0.0841863521406303,1144,"L.goo1","Dry","SRS","Marsh"
"LG875",0.315091814834085,0.0261540663483148,1145,"L.goo1","Dry","SRS","Marsh"
"LG876",0.253669359762631,0.111312095133723,1146,"L.goo1","Dry","SRS","Marsh"
"LG877",-0.606122106684337,0.704642409477307,1147,"L.goo2","Dry","SRS","Marsh"
"LG878",0.429379899190607,0.0472672475344717,1148,"L.goo2","Dry","SRS","Marsh"
"LG879",0.346248503313709,0.0803140364459543,1149,"L.goo1","Dry","SRS","Marsh"
"LG880",0.336158094489537,0.0568811164025373,1150,"L.goo1","Dry","SRS","Marsh"
"LG881",0.241596832340415,0.0840607530780833,1151,"L.goo1","Dry","SRS","Marsh"
"LG882",0.253669359762631,0.111312095133723,1152,"L.goo1","Dry","SRS","Marsh"
"LG883",0.45940953449247,0.0314292609516355,1153,"L.goo1","Dry","SRS","Marsh"
"LG889",-0.0290873421400105,0.315403411173889,1154,"L.goo1","Dry","SRS","Pond"
"LG890",-0.0290873421400105,0.315403411173889,1155,"L.goo1","Dry","SRS","Pond"
"LG891",-0.0157225311865277,0.469095236051531,1156,"L.goo1","Dry","SRS","Pond"
"LG892",0.34245790902919,0.0628469136012342,1157,"L.goo1","Dry","SRS","Pond"
"LG893",-0.0290873421400105,0.315403411173889,1158,"L.goo1","Dry","SRS","Pond"
"LG897",-0.0994574192721015,0.207601925869471,1159,"L.goo1","Dry","SRS","Pond"
"LG904",0.255869983534228,0.0511876124397852,1160,"L.goo1","Dry","SRS","NP"
"LG905",0.256023840384793,0.0518606648606732,1161,"L.goo1","Dry","SRS","NP"
"LG906",0.256540103064762,0.0260690697212476,1162,"L.goo1","Dry","SRS","NP"
"LG907",0.251981975767875,0.0627883355283149,1163,"L.goo1","Dry","SRS","NP"
"LG908",0.22764260284605,0.0622116481422166,1164,"L.goo1","Dry","SRS","NP"
"LG909",0.261186666017137,0.056695039245906,1165,"L.goo1","Dry","SRS","NP"
"LG910",0.287984335351225,0.149513691811054,1166,"L.goo2","Dry","SRS","NP"
"LG911",0.265498210668436,0.0694332869301745,1167,"L.goo1","Dry","SRS","NP"
"LG912",0.249307500693323,0.0645303096397275,1168,"L.goo2","Dry","SRS","NP"
"LG913",-0.694932774646104,-0.340680064844572,1169,"L.goo2","Dry","SRS","NP"
"LG914",0.38117685915396,0.00353288085267948,1170,"L.goo2","Dry","SRS","NP"
"LG915",-0.728994877137661,-0.349569618418647,1171,"L.goo2","Dry","SRS","NP"
"LG916",0.242805842454444,0.0739793165448062,1172,"L.goo2","Dry","SRS","NP"
"LG917",0.256174575326552,0.0291026251888799,1173,"L.goo2","Dry","SRS","NP"
"LL02",-1.10329753230602,-0.174959071943962,1175,"L.gul4","Dry","SRS","Pond"
"LL03",-1.12521152768114,0.532643143794135,1176,"L.gul3","Dry","SRS","Pond"
"LL04",-0.267642915132521,0.385768841461538,1177,"L.gul2","Dry","SRS","Pond"
"LL05",-0.217527699832429,1.03527460259863,1178,"L.gul3","Dry","SRS","Pond"
"LL06",-0.748292075794939,0.262074902631979,1179,"L.gul2","Dry","SRS","Pond"
"LL07",-0.748292075794939,0.262074902631979,1180,"L.gul3","Dry","SRS","Pond"
"LL08",-0.889794569687182,0.542901232421828,1181,"L.gul3","Dry","SRS","Pond"
"LL09",-0.907724491761604,0.619705574684262,1182,"L.gul3","Dry","SRS","Pond"
"LL11",-1.10329753230602,-0.174959071943962,1184,"L.gul1","Dry","SRS","Pond"
"LL13",-0.217527699832429,1.03527460259863,1186,"L.gul3","Dry","SRS","Pond"
"LL14",-1.10329753230602,-0.174959071943962,1187,"L.gul3","Dry","SRS","Pond"
"LL15",-0.233921748411568,0.611565183540343,1188,"L.gul4","Dry","SRS","Pond"
"LL18",-0.267642915132521,0.385768841461538,1190,"L.gul2","Dry","SRS","Pond"
"LL19",-1.12692286023208,0.23321734010297,1191,"L.gul2","Wet","SRS","Pond"
"LL21",-2.40402125308866,-0.290243531660665,1193,"L.gul3","Wet","SRS","Pond"
"LL22",-1.34508134177943,-0.60229857411882,1194,"L.gul3","Wet","SRS","Pond"
"LL24",0.00981401618839958,-0.68969595416837,1196,"L.gul4","Wet","SRS","Pond"
"LL25",0.948610717303089,-1.12215274942124,1197,"L.gul2","Wet","SRS","Pond"
"LL26",-1.20988536559863,0.268454183845645,1198,"L.gul2","Wet","SRS","Pond"
"LL27",-0.0431495272569274,-0.283575382733715,1199,"L.gul4","Wet","SRS","Pond"
"LL28",-1.45404866964541,-0.21134529206772,1200,"L.gul3","Wet","SRS","Pond"
"LL30",-1.10329753230602,-0.174959071943962,1202,"L.gul3","Wet","SRS","Pond"
"LL31",-0.83487618722459,0.491073062584091,1203,"L.gul1","Wet","SRS","Pond"
"LL33",-0.267642915132521,0.385768841461538,1205,"L.gul2","Wet","SRS","Pond"
"LL37",0.10723127314053,-1.07156693581556,1209,"L.gul3","Wet","SRS","Pond"
"LL45",0.10723127314053,-1.07156693581556,1217,"L.gul3","Wet","SRS","Pond"
"LL49",-1.10329753230602,-0.174959071943962,1221,"L.gul3","Wet","SRS","Pond"
"LL50",-1.16359058459798,0.259838633294998,1222,"L.gul4","Wet","SRS","Pond"
"LL51",-1.72218832754983,-0.0285510203476602,1223,"L.gul3","Wet","SRS","Pond"
"LL52",-1.49241973345432,0.204381249958211,1224,"L.gul3","Wet","SRS","Pond"
"LL53",-0.77695077806386,0.806356759305863,1225,"L.gul3","Wet","TSL","Pond"
"LL54",-2.40402125308866,-0.290243531660665,1226,"L.gul3","Dry","SRS","Pond"
"LL55",-0.907724491761604,0.619705574684262,1227,"L.gul3","Dry","SRS","Pond"
"LL57",-0.267642915132521,0.385768841461538,1229,"L.gul2","Dry","SRS","Pond"
"LL59",-0.181331716623327,-0.278160626428384,1231,"L.gul2","Dry","SRS","Pond"
"LL60",0.420790661403477,0.20596260311416,1232,"L.gul2","Dry","SRS","Pond"
"LL61",-0.636919714760364,0.428912543361832,1233,"L.gul4","Dry","SRS","Pond"
"LL65",0.43907431560994,-0.529952865466453,1237,"L.gul2","Dry","SRS","Pond"
"LL66",-0.267642915132521,0.385768841461538,1238,"L.gul2","Dry","SRS","Pond"
"LL67",0.239360419023971,0.0490226313793777,1239,"L.gul2","Dry","SRS","Pond"
"LL68",-1.10329753230602,-0.174959071943962,1240,"L.gul4","Dry","SRS","Pond"
"LMa01",-0.770551430750837,0.981564010999069,1242,"L.mac1","Wet","SRS","Marsh"
"LMa02",0.606842352684095,0.484742044685964,1243,"L.mac1","Wet","SRS","Marsh"
"LMa03",0.35620680611832,0.487447445669521,1244,"L.mac1","Wet","SRS","Marsh"
"LMa04",0.342891317838764,0.488488863077835,1245,"L.mac1","Wet","SRS","Marsh"
"LMa05",0.600495398983778,0.647801263614127,1246,"L.mac1","Wet","SRS","Marsh"
"LMa06",0.356578889555672,0.487520554240042,1247,"L.mac1","Wet","SRS","Marsh"
"LMa07",-0.519279804394727,-0.114684734714094,1248,"L.mac1","Wet","SRS","Marsh"
"LMa08",-0.687648874096729,-0.018221856338003,1249,"L.mac1","Wet","SRS","Marsh"
"LMa09",0.349878905530018,0.484691192736795,1250,"L.mac1","Wet","SRS","Marsh"
"LMa10",-0.914619242245179,0.504966549830774,1251,"L.mac1","Wet","SRS","Marsh"
"LMa11",0.272076452524835,-0.237040966242142,1252,"L.mac1","Wet","SRS","Marsh"
"LMa12",0.507646562790404,0.339823505687326,1253,"L.mac1","Wet","SRS","Marsh"
"LMa13",0.27333811520798,-0.246659466476828,1254,"L.mac1","Wet","SRS","Marsh"
"LMa14",0.27106844941387,-0.236401887212648,1255,"L.mac1","Wet","SRS","Marsh"
"LMa15",0.274752434257252,-0.24051835351175,1256,"L.mac1","Wet","SRS","Marsh"
"LMa16",0.761260816446445,0.0196883411195334,1257,"L.mac1","Wet","SRS","Marsh"
"LMa17",-1.41369747232415,-0.117048941128228,1258,"L.mac1","Wet","SRS","Marsh"
"LMa18",0.274754318176699,-0.241111672640567,1259,"L.mac1","Wet","SRS","Pond"
"LMa19",0.275162634469351,-0.239963469156623,1260,"L.mac1","Wet","SRS","Pond"
"LMa20",-1.14673446406776,0.234919257093769,1261,"L.mac1","Wet","SRS","Pond"
"LMa21",-0.181331716623327,-0.278160626428384,1262,"L.mac1","Dry","SRS","Pond"
"LMa22",0.271042190294194,-0.232965107521885,1263,"L.mac1","Wet","SRS","Pond"
"LMa23",-0.905381625190027,0.64623262762206,1264,"L.mac1","Wet","TSL","Pond"
"LMa24",0.418979278664054,0.384928647509096,1265,"L.mac1","Wet","SRS","Pond"
"LMa26",0.189216262758052,0.913410503683112,1267,"L.mac1","Dry","SRS","Pond"
"LMa27",0.373725258459748,0.491750242770898,1268,"L.mac1","Wet","TSL","Pond"
"LMa28",-0.726600357922054,-0.137748224723171,1269,"L.mac1","Wet","TSL","Pond"
"LMa29",-0.0431495272569274,-0.283575382733715,1270,"L.mac1","Wet","TSL","Pond"
"LMa31",-1.12521152768114,0.532643143794135,1271,"L.mac1","Wet","TSL","Pond"
"LMa32",0.735902114106963,-0.191770090948468,1272,"L.mac1","Wet","SRS","Pond"
"LMi06",-0.36720792187579,-0.112685425601292,1273,"L.mic2","Wet","SRS","Marsh"
"LMi07",-0.37717899123072,-0.106473020756593,1274,"L.mic2","Wet","SRS","Marsh"
"LMi08",-0.377664914352953,-0.104709644701824,1275,"L.mic1","Wet","SRS","Marsh"
"LMi09",-0.363743167689979,-0.123579863314709,1276,"L.mic1","Wet","SRS","Marsh"
"LMi10",-0.940828052478406,0.293351171950327,1277,"L.mic1","Wet","TSL","Pond"
"LMi11",-0.374036693929389,-0.095288390388177,1278,"L.mic2","Wet","SRS","Marsh"
"LMi12",-0.0290873421400105,0.315403411173889,1279,"L.mic2","Wet","TSL","Pond"
"LMi13",-1.20988536559863,0.268454183845645,1280,"L.mic2","Wet","SRS","Pond"
"LMi14",-0.37717899123072,-0.106473020756593,1281,"L.mic2","Wet","SRS","Pond"
"LMi15",-0.37717899123072,-0.106473020756593,1282,"L.mic1","Wet","SRS","Pond"
"LMi16",-0.37717899123072,-0.106473020756593,1283,"L.mic1","Wet","SRS","Marsh"
"LMi17",0.918763729824725,0.120043791325166,1284,"L.mic1","Wet","TSL","Pond"
"LMi18",-0.37717899123072,-0.106473020756593,1285,"L.mic2","Wet","SRS","Pond"
"LMi19",-0.37717899123072,-0.106473020756593,1286,"L.mic1","Wet","SRS","Pond"
"LMi27",-0.37717899123072,-0.106473020756593,1288,"L.mic2","Wet","SRS","Pond"
"LMi29",-0.37717899123072,-0.106473020756593,1290,"L.mic1","Dry","SRS","Marsh"
"LMr100",-0.8667205109412,0.0986465279791487,1291,"L.mar1","Dry","SRS","Pond"
"LMr102",0.356083479190881,0.0519685038430049,1293,"L.mar1","Dry","SRS","Pond"
"LMr103",0.296548634662223,0.0117805014231021,1294,"L.mar1","Dry","SRS","Pond"
"LMr104",-0.103637238000064,-0.396017471764935,1295,"L.mar1","Dry","SRS","Marsh"
"LMr105",0.230384186099493,0.0902119731130523,1296,"L.mar1","Dry","SRS","Marsh"
"LMr106",0.813883644357247,0.147222265860361,1297,"L.mar1","Dry","SRS","Marsh"
"LMr30",-1.10329753230602,-0.174959071943962,1298,"L.mar1","Dry","SRS","Pond"
"LMr67",-1.10329753230602,-0.174959071943962,1300,"L.mar1","Dry","SRS","Pond"
"LMr68",-0.844434164175361,-0.194836902937813,1301,"L.mar1","Dry","SRS","Pond"
"LMr69",-0.491064673152576,-0.528176710375214,1302,"L.mar1","Dry","SRS","Pond"
"LMr89",0.0975073837405599,-0.667529571813834,1304,"L.mar1","Wet","SRS","Pond"
"LMr90",-0.750112027317393,-0.143586943529467,1305,"L.mar1","Wet","SRS","Pond"
"LMr99",-0.217527699832429,1.03527460259863,1306,"L.mar1","Wet","TSL","Pond"
"LP01",-0.217527699832429,1.03527460259863,1307,"L.pla1","Dry","SRS","Pond"
"LP04",-0.217527699832429,1.03527460259863,1310,"L.pla1","Dry","SRS","Pond"
"LP05",-0.217527699832429,1.03527460259863,1311,"L.pla1","Dry","SRS","Pond"
"LP07",-1.20988536559863,0.268454183845645,1313,"L.pla1","Dry","SRS","Pond"
"LP08",-1.10329753230602,-0.174959071943962,1314,"L.pla1","Dry","SRS","Pond"
"LP10",-1.10329753230602,-0.174959071943962,1316,"L.pla1","Dry","SRS","Pond"
"LP14",-1.10329753230602,-0.174959071943962,1320,"L.pla1","Dry","SRS","Pond"
"LP16",-1.10329753230602,-0.174959071943962,1322,"L.pla1","Dry","SRS","Pond"
"LP17",-0.681567320359912,1.69153523156394,1323,"L.pla1","Dry","SRS","Pond"
"LP18",-0.0290873421400105,0.315403411173889,1324,"L.pla1","Wet","SRS","Pond"
"LP19",-0.0290873421400105,0.315403411173889,1325,"L.pla1","Wet","SRS","Pond"
"LP20",-0.0290873421400105,0.315403411173889,1326,"L.pla1","Wet","SRS","Pond"
"LP24",-1.29250162787781,0.154797713874362,1330,"L.pla1","Dry","SRS","Pond"
"LP25",-2.40402125308866,-0.290243531660665,1331,"L.pla1","Wet","SRS","Pond"
"LP27",-1.10329753230602,-0.174959071943962,1333,"L.pla2","Wet","SRS","Pond"
"LP28",-1.40310988413765,-0.187172509796396,1334,"L.pla2","Wet","SRS","Pond"
"LP29",-1.10329753230602,-0.174959071943962,1335,"L.pla1","Wet","SRS","Pond"
"LP30",-1.10329753230602,-0.174959071943962,1336,"L.pla1","Wet","SRS","Pond"
"LP31",0.897237973418573,0.83754720388173,1337,"L.pla1","Wet","SRS","Pond"
"LP32",-1.30051046807337,0.136548462714254,1338,"L.pla1","Wet","SRS","Pond"
"LP34",-0.217527699832429,1.03527460259863,1340,"L.pla1","Wet","SRS","Pond"
"LP35",-1.03480157538054,0.688069119142816,1341,"L.pla1","Wet","SRS","Pond"
"LP36",-1.10329753230602,-0.174959071943962,1342,"L.pla1","Wet","SRS","Pond"
"LP37",-0.217527699832429,1.03527460259863,1343,"L.pla1","Wet","SRS","Pond"
"LP39",-1.10329753230602,-0.174959071943962,1345,"L.pla1","Dry","SRS","Pond"
"LP40",-1.10329753230602,-0.174959071943962,1346,"L.pla1","Wet","SRS","Pond"
"LP41",-0.748292075794939,0.262074902631979,1347,"L.pla2","Wet","SRS","Pond"
"LP42",-1.10329753230602,-0.174959071943962,1348,"L.pla2","Wet","SRS","Pond"
"LPu02",-0.724057631599347,-0.121231664414342,1349,"L.pun2","Wet","SRS","Marsh"
"LPu10",-0.145564897311413,-0.34587698117654,1350,"L.pun2","Wet","SRS","Pond"
"LPu11",-1.10737283134833,0.241680673525807,1351,"L.pun2","Wet","SRS","Pond"
"LPu12",-0.577690132479029,-0.741532754994237,1352,"L.pun2","Wet","SRS","Pond"
"LPu13",-1.0714262867171,0.304018196290461,1353,"L.pun2","Wet","SRS","Pond"
"LPu14",-0.362610404154447,-0.119413979389653,1354,"L.pun3","Wet","SRS","Pond"
"LPu17",-0.570164294454136,-0.232707485680523,1356,"L.pun2","Wet","SRS","Pond"
"LPu18",-1.20988536559863,0.268454183845645,1357,"L.pun2","Wet","SRS","Pond"
"LPu19",-0.176778119696233,-1.08027298329695,1358,"L.pun2","Wet","SRS","Pond"
"LPu20",0.10723127314053,-1.07156693581556,1359,"L.pun2","Dry","SRS","Pond"
"LPu21",0.10723127314053,-1.07156693581556,1360,"L.pun2","Dry","SRS","Pond"
"LPu22",-0.37717899123072,-0.106473020756593,1361,"L.pun3","Dry","SRS","Pond"
"LPu23",-0.181331716623327,-0.278160626428384,1362,"L.pun2","Dry","SRS","Pond"
"LPu24",-0.877584187168992,0.28047497530123,1363,"L.pun2","Wet","SRS","Marsh"
"LPu25",-0.124836490770615,-1.11355386792004,1364,"L.pun2","Wet","SRS","Marsh"
"LPu26",0.293239446369192,0.00655142277278276,1365,"L.pun2","Dry","SRS","Pond"
"LPu27",-0.838239560067742,-0.607703623911406,1366,"L.pun2","Dry","SRS","Marsh"
"LPu28",-0.940298874317591,-0.678593673109048,1367,"L.pun2","Dry","SRS","Marsh"
"LPu29",-1.22839682644812,0.492922990756666,1368,"L.pun2","Dry","SRS","Marsh"
"LPu30",-0.816491646409812,0.743379168977288,1369,"L.pun2","Dry","SRS","Marsh"
"LPu31",-0.891910400361338,-0.509794090158927,1370,"L.pun2","Dry","SRS","Marsh"
"LPu32",-0.37717899123072,-0.106473020756593,1371,"L.pun2","Dry","SRS","Marsh"
"LPu33",-1.20988536559863,0.268454183845645,1372,"L.pun2","Dry","SRS","Marsh"
"LPu34",-0.0431495272569274,-0.283575382733715,1373,"L.pun3","Dry","SRS","Marsh"
"LPu36",-1.34508134177943,-0.60229857411882,1375,"L.pun3","Dry","SRS","Pond"
"LS01",-0.0918325110130019,-0.250475388280626,1376,"L.sic1","Wet","TSL","Pond"
"LS02",-0.0431495272569274,-0.283575382733715,1377,"L.sic1","Wet","TSL","Pond"
"LS03",0.883509206188234,-0.531538664780501,1378,"L.sic1","Wet","TSL","Pond"
"LS04",0.0229215028732272,-0.377786127468187,1379,"L.sic1","Wet","TSL","Pond"
